"","workerid","noun","gender","nounclass","slide_number","predicate1","predicate2","class1","class2","response","language","school","age","assess","education","lived","level","family","years","describe","classes","gender.1"
"3671","114","sof&aacute; ","masculine","furniture","7","largo","duro","size","texture",1,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3672","114","televisi&oacute;n ","feminine","furniture","8","cuadrado","viejo","shape","age",1,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3673","114","televisi&oacute;n ","feminine","furniture","9","verde","cuadrado","color","shape",0,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3674","114","silla","feminine","furniture","10","verde","cuadrado","color","shape",0,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3675","114","escritorio","masculine","furniture","11","redondo","suave","shape","texture",0.37,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3676","114","zanahoria","feminine","food","12","liso","amarillo","texture","color",0.5,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3677","114","ventilador","masculine","furniture","13","suave","largo","texture","size",0.51,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3678","114","zanahoria","feminine","food","14","fresco","peque&ntilde;o","age","size",0.78,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3679","114","sof&aacute; ","masculine","furniture","15","podrido","verde","age","color",0.59,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3680","114","sof&aacute; ","masculine","furniture","16","morado","duro","color","texture",0.41,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3681","114","ventilador","masculine","furniture","17","min&uacute;sculo","liso","size","texture",0.53,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3682","114","pl&aacute;tano","masculine","food","18","fresco","redondo","age","shape",0.73,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3683","114","tomate","masculine","food","19","nuevo","amarillo","age","color",0.23,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3684","114","escritorio","masculine","furniture","20","min&uacute;sculo","amarillo","size","color",0.22,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3685","114","queso","masculine","food","21","redondo","americano","shape","nationality",0.26,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3686","114","televisi&oacute;n ","feminine","furniture","22","grande","amarillo","size","color",0.65,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3687","114","escritorio","masculine","furniture","23","duro","espa&ntilde;ol","texture","nationality",1,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3688","114","manzana","feminine","food","24","rojo","grande","color","size",1,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3689","114","manzana","feminine","food","25","cuadrado","americano","shape","nationality",0.99,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3690","114","televisi&oacute;n ","feminine","furniture","26","malo","redondo","quality","shape",0.68,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3691","114","sof&aacute; ","masculine","furniture","27","cuadrado","mexicano","shape","nationality",0.33,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3692","114","manzana","feminine","food","28","verde","nuevo","color","age",0.19,"Español e Ingles","most",30,"No","1","both8","native","spaneng","mostlive","SpanSpan","noclasses","Male"
"3875","122","queso","masculine","food","3","peque&ntilde;o","amarillo","size","color",0.52,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3876","122","queso","masculine","food","4","peque&ntilde;o","fresco","size","age",0.33,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3877","122","zanahoria","feminine","food","5","azul","enorme","color","size",0.52,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3878","122","ventilador","masculine","furniture","6","espa&ntilde;ol","rojo","nationality","color",0.47,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3879","122","manzana","feminine","food","7","cuadrado","bueno","shape","quality",0.02,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3880","122","queso","masculine","food","8","cuadrado","nuevo","shape","age",0.44,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3881","122","sof&aacute; ","masculine","furniture","9","malo","espa&ntilde;ol","quality","nationality",0.42,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3882","122","manzana","feminine","food","10","peque&ntilde;o","cuadrado","size","shape",0.43,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3883","122","ventilador","masculine","furniture","11","azul","enorme","color","size",0.62,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3884","122","queso","masculine","food","12","peque&ntilde;o","cuadrado","size","shape",0.5,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3885","122","escritorio","masculine","furniture","13","verde","duro","color","texture",0.5,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3886","122","sof&aacute; ","masculine","furniture","14","americano","bueno","nationality","quality",0.5,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3887","122","queso","masculine","food","15","azul","mexicano","color","nationality",0.48,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3888","122","zanahoria","feminine","food","16","duro","fresco","texture","age",1,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3889","122","sof&aacute; ","masculine","furniture","17","suave","amarillo","texture","color",1,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3890","122","queso","masculine","food","18","bueno","rojo","quality","color",0.61,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3891","122","tomate","masculine","food","19","amarillo","nuevo","color","age",0.44,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3892","122","pl&aacute;tano","masculine","food","20","liso","amarillo","texture","color",0.97,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3893","122","sof&aacute; ","masculine","furniture","21","americano","peque&ntilde;o","nationality","size",0.5,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3894","122","queso","masculine","food","22","podrido","rojo","age","color",0.09,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3895","122","televisi&oacute;n ","feminine","furniture","23","azul","suave","color","texture",0.64,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3896","122","pl&aacute;tano","masculine","food","24","nuevo","cuadrado","age","shape",0.5,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3897","122","pl&aacute;tano","masculine","food","25","corto","malo","size","quality",0.96,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3898","122","pl&aacute;tano","masculine","food","26","mexicano","podrido","nationality","age",0.33,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3899","122","silla","feminine","furniture","27","amarillo","podrido","color","age",0.55,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3900","122","queso","masculine","food","28","redondo","azul","shape","color",0.36,"español","most",26,"Yes","2","both8","native","spaneng","mostlive","SpanSpan","yes","Male"
"3901","123","zanahoria","feminine","food","3","rojo","duro","color","texture",0.02,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3902","123","manzana","feminine","food","4","bueno","enorme","quality","size",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3903","123","silla","feminine","furniture","5","corto","americano","size","nationality",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3904","123","sof&aacute; ","masculine","furniture","6","viejo","rojo","age","color",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3905","123","queso","masculine","food","7","fresco","azul","age","color",0,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3906","123","queso","masculine","food","8","podrido","espa&ntilde;ol","age","nationality",0,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3907","123","pl&aacute;tano","masculine","food","9","viejo","duro","age","texture",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3908","123","zanahoria","feminine","food","10","viejo","malo","age","quality",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3909","123","televisi&oacute;n ","feminine","furniture","11","americano","verde","nationality","color",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3910","123","manzana","feminine","food","12","peque&ntilde;o","cuadrado","size","shape",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3911","123","pl&aacute;tano","masculine","food","13","viejo","verde","age","color",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3912","123","televisi&oacute;n ","feminine","furniture","14","fresco","morado","age","color",0,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3913","123","silla","feminine","furniture","15","bueno","espa&ntilde;ol","quality","nationality",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3914","123","zanahoria","feminine","food","16","bueno","amarillo","quality","color",0,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3915","123","manzana","feminine","food","17","morado","bueno","color","quality",0,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3916","123","tomate","masculine","food","18","morado","corto","color","size",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3917","123","escritorio","masculine","furniture","19","suave","espa&ntilde;ol","texture","nationality",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3918","123","zanahoria","feminine","food","20","verde","redondo","color","shape",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3919","123","televisi&oacute;n ","feminine","furniture","21","morado","peque&ntilde;o","color","size",0,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3920","123","zanahoria","feminine","food","22","espa&ntilde;ol","corto","nationality","size",0,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3921","123","manzana","feminine","food","23","verde","redondo","color","shape",0,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3922","123","sof&aacute; ","masculine","furniture","24","peque&ntilde;o","cuadrado","size","shape",1,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
"3923","123","ventilador","masculine","furniture","25","malo","americano","quality","nationality",0,"español","most",30,"Yes","4","both8","native","span","mostlive","SpanSpan","yes","Female"
